"biz_rest.business_id" "biz_rest.stars" "biz_rest.longitude" "biz_rest.latitude" "biz_rest.state" "biz_rest.attributes..Take.out." "biz_rest.attributes..Takes.Reservations." "biz_rest.attributes..Wi.Fi." "biz_rest.attributes.Caters"
"449" "i-tKO0n-1Tq6sTFUrhg9-Q" 4 -80.861458 35.088596 "NC" TRUE TRUE "free" TRUE
"451" "5pa2LaT37MOBBmUr36J-eQ" 3.5 -80.857383 35.088556 "NC" TRUE TRUE "free" TRUE
"452" "pvaUE-Cmg6k37GQ-LluOLw" 4 -80.858344 35.0879649 "NC" TRUE FALSE "no" FALSE
"453" "3IQSDaqbnqACADJWlXpRkA" 4.5 -80.7836097 35.0982703 "NC" TRUE FALSE "free" TRUE
"454" "P0aKJw8rb0DKLaGottHEAw" 3 -80.8512049 35.088069 "NC" TRUE TRUE "free" TRUE
"455" "4zr5_OOjwTdOEE7d_181RA" 3.5 -80.8670549 35.089035 "NC" TRUE TRUE "no" TRUE
"456" "qam5QKFE2a8MQBkxznrr3w" 3.5 -80.847489 35.08565 "NC" TRUE TRUE "free" TRUE
"457" "DReLu6HuFOm4p-jYZpgQkw" 3.5 -80.8670549 35.089035 "NC" TRUE TRUE "no" FALSE
"458" "wtsZRbvnrDwQK2w_HAP0rQ" 2 -80.8604778 35.0895921 "NC" TRUE FALSE "free" TRUE
"461" "-9Zy-3vhvOtsY5u2taOfQQ" 3.5 -80.868095 35.0905079 "NC" TRUE FALSE "no" TRUE
"463" "xLZilmaLXY0r-dBFaiLxww" 3.5 -80.8632 35.088597 "NC" TRUE TRUE "no" FALSE
"465" "jm2VltGSjXCX6Da27Y-Ndw" 4 -80.78463 35.096321 "NC" TRUE FALSE "no" FALSE
"467" "NHIWIA3g7oLZ5gW1tpjf8w" 3 -80.861651 35.088117 "NC" TRUE TRUE "no" FALSE
"470" "rg1-6A-8SKXGh_p-Abbyxg" 3 -80.749288 35.309226 "NC" TRUE TRUE "no" TRUE
"472" "fBX9zO0TYlI05G8Mw5xSBw" 3.5 -80.732899 35.32318 "NC" TRUE FALSE "no" FALSE
"474" "SgjcjIxsAlVkcrtLaLxtTg" 4 -80.755472 35.308705 "NC" TRUE TRUE "no" TRUE
"475" "JId-omv3reUpFcL0dhhegQ" 4 -80.7510469 35.3045349 "NC" TRUE FALSE "no" TRUE
"477" "hlME5-P2CudNDCUSIX2cxQ" 3.5 -80.752675 35.300589 "NC" TRUE FALSE "no" FALSE
"480" "qC21Nl_OUfTr_xf8ZjzOcg" 4 -80.7487266 35.3042746 "NC" TRUE FALSE "no" TRUE
"481" "zOY-W35waCcBWDmjX7_MFQ" 4 -80.745093 35.312144 "NC" TRUE FALSE "free" TRUE
"482" "qZ1bDtcercwUw4w7trpVjQ" 2.5 -80.75423 35.307846 "NC" TRUE FALSE "free" FALSE
"486" "tuR6sBN9IwyLEg6KiuEXTQ" 3 -80.745093 35.312144 "NC" TRUE FALSE "no" TRUE
"487" "1PSnPPFVfp03iPfJRPWWQw" 4 -80.754177 35.3058802 "NC" TRUE TRUE "no" FALSE
"489" "rHl7fCXz78i89rEaflTPvw" 3 -80.740521 35.316675 "NC" TRUE TRUE "no" FALSE
"492" "7rsMIEq01gE12F7iRdzLEA" 3.5 -80.7654858 35.3400209 "NC" TRUE FALSE "free" TRUE
"495" "UvuUOiP0oIgJ2H_8J6h6Zg" 2 -80.74022 35.3171014 "NC" TRUE FALSE "paid" FALSE
"501" "ZXl9KGsv-VEoDKCC_08j4A" 3 -80.737817 35.140732 "NC" TRUE FALSE "no" TRUE
"505" "-2NCvK5807Nxs9GUb2Eo1g" 3.5 -80.739321 35.137534 "NC" TRUE TRUE "free" FALSE
"507" "51Tvv-QOiFeEcELzDuO1fQ" 3.5 -80.9898436 35.1022672 "NC" TRUE FALSE "free" FALSE
"509" "iTjwgc3rHS5k3GptqIp2Uw" 4 -80.844269 35.227807 "NC" TRUE FALSE "no" FALSE
"510" "rPQsep_POg0YATvt-6MEfg" 3.5 -80.959521 35.066409 "SC" TRUE FALSE "no" TRUE
"512" "jqSH8cUTY0hgJlDi8S01kA" 4 -80.9895682 35.0589796 "SC" TRUE FALSE "free" TRUE
"515" "oP9AEoTeun7L-dPeSxJw_A" 1.5 -80.9921999 35.0603265 "SC" TRUE FALSE "free" FALSE
"519" "28YKigLZj0ooXDFVKw_qHA" 2.5 -80.945278 35.007222 "SC" TRUE FALSE "no" FALSE
"520" "LwSNsn2k6v_Nb2dbhP3qsQ" 3 -80.9932098 35.0603957 "SC" TRUE TRUE "no" TRUE
"522" "Zc2IwSzGY63zkyhfNrr7HA" 2 -81.0493103 35.1130877 "SC" TRUE TRUE "no" FALSE
"523" "She6nAFoCwhUcfdeYWIgzA" 4 -81.0425005 35.1097984 "SC" TRUE FALSE "no" FALSE
"530" "_wZTYYL7cutanzAnJUTGMA" 3.5 -89.303789 43.017701 "WI" TRUE TRUE "no" FALSE
"532" "UgjVZTSOaYoEvws_lAP_Dw" 4 -89.2986278 43.0179387 "WI" TRUE FALSE "no" FALSE
"537" "ShEYKerTwb2LSORE5o_s7A" 3.5 -89.496995 43.107227 "WI" TRUE FALSE "free" FALSE
"542" "uga5g16PncJOtY7Sc3A05w" 4 -89.5250779 43.090653 "WI" TRUE FALSE "free" FALSE
"546" "X47o6R2rWiqGqvBtC7VS3Q" 4 -89.511243 43.0999335 "WI" TRUE FALSE "no" FALSE
"550" "JRPrCy55SB366pvMEGy-Xg" 3 -89.5112031 43.1085639 "WI" TRUE TRUE "free" TRUE
"551" "G1qUGBNYNS220jKlPAlFsA" 4 -89.5120419 43.095724 "WI" TRUE FALSE "no" TRUE
"553" "kiAsweI4sOjDzGyz3Y_HsQ" 4.5 -89.5113122 43.1062742 "WI" TRUE FALSE "free" FALSE
"554" "q8fD82us6uuGufvI44NoAg" 4 -89.5108863 43.0956058 "WI" TRUE TRUE "no" FALSE
"558" "3zD6rxB92Mr0jb-LoYFFWw" 1.5 -89.2275279 43.1876921 "WI" TRUE FALSE "no" FALSE
"563" "NDAxF0_RCZBQedVO_d5WnA" 3 -89.2305031 43.1808359 "WI" TRUE FALSE "no" FALSE
"564" "eptljN50_4BpIwc2Op_A_A" 4.5 -89.241085 43.1783069 "WI" TRUE FALSE "no" TRUE
"565" "Xp7OA8gz7zDgB3I54jyb4g" 2.5 -89.2255538 43.1822682 "WI" TRUE FALSE "no" FALSE
"567" "yV-eB-pQVeWE7W-WPC8BUg" 4.5 -89.230853 43.188072 "WI" TRUE FALSE "no" TRUE
"572" "O_Pu4mKGOqQVlmH07Zbnhg" 3.5 -89.3387925624847 43.1934048235416 "WI" TRUE TRUE "free" FALSE
"580" "ybkWtM1ZnT2ewuquj3A9KQ" 3 -89.3609713 43.12967 "WI" TRUE TRUE "free" TRUE
"583" "wPidHd5FxspPRgVqdEQ-Xw" 2.5 -89.3257337 43.1146494 "WI" TRUE TRUE "no" TRUE
"590" "oudTF4EN_C8thENGiTQf-w" 3.5 -89.3087635 43.1266792 "WI" TRUE FALSE "free" FALSE
"591" "ZjwZIQM4TfFO7T7ck7FtYQ" 3 -89.349625 43.112943 "WI" FALSE FALSE "no" FALSE
"594" "JdCFcgw4yk4M1ZRhAhBIag" 2.5 -89.303977 43.130005 "WI" TRUE FALSE "free" FALSE
"595" "311yXufoXR2dFngMHS9MFg" 3.5 -89.3420412 43.1042988 "WI" TRUE FALSE "free" FALSE
"597" "rgyvl8tNVAony634_9vFdQ" 3.5 -89.342924 43.10379 "WI" TRUE FALSE "no" FALSE
"598" "v5a-Mj4eO1E--HmgwEWo7A" 3 -89.307157 43.128034 "WI" TRUE TRUE "no" TRUE
"599" "HTplzElel_F_U_qhWuDKdg" 3.5 -89.35019 43.103498 "WI" TRUE FALSE "free" FALSE
"601" "0oQFFOdPZycIBmGkoBrlbg" 4 -89.309787618491 43.125399240613 "WI" TRUE FALSE "no" TRUE
"603" "1YEuqVtVMHdpavzoGcUUug" 2 -89.3062815 43.1296507 "WI" TRUE FALSE "no" FALSE
"606" "JPFzpR5PvZWqHXQMIZFk2w" 4 -89.309042 43.122992 "WI" TRUE FALSE "free" TRUE
"607" "fjaQ3Ixkofh8xGhklUtDnA" 4 -89.3518969 43.09242 "WI" TRUE FALSE "no" TRUE
"611" "xMyTUliefguc3bfetGebJg" 2.5 -89.360787 43.092236 "WI" TRUE FALSE "no" TRUE
"613" "68JsiWNLKs8NDCrBCxIWMA" 3 -89.363442 43.111265 "WI" TRUE TRUE "free" TRUE
"616" "-4PHmmCt_RmAfaE3sDKW_g" 3 -89.3514303 43.0928896 "WI" TRUE FALSE "free" FALSE
"617" "JJFoeKZXgi2_LeECDMkkoQ" 4 -89.3601219153442 43.0928709123715 "WI" TRUE FALSE "free" FALSE
"618" "KHOHjA8HOcTlFBCtMQFv8A" 4 -89.3493112 43.0931332 "WI" TRUE FALSE "no" FALSE
"619" "ykxf0XiJt-d76dBwfO_yew" 3 -89.2987432 43.1314601 "WI" TRUE FALSE "free" FALSE
"620" "HLWtNcf3l-wKb6v9duteMQ" 4 -89.355581 43.123698 "WI" TRUE FALSE "no" TRUE
"621" "XIZ259hZ6Yww3C0o97MgUQ" 3 -89.30111 43.127149 "WI" TRUE FALSE "no" TRUE
"624" "S2x-rEziU3ONR9zO_vpPxA" 3 -89.3012603 43.1312325 "WI" TRUE FALSE "free" TRUE
"626" "MONajnUQ5-IRtv8PSPn_yA" 4.5 -89.3070715 43.084991 "WI" TRUE FALSE "no" FALSE
"630" "spiYqne1kXzYQxDTZfKt2g" 3.5 -89.325618 43.050444 "WI" TRUE FALSE "no" TRUE
"634" "8AGIIxZ-BBHbEGsgmhOOwA" 1 -89.305583 43.047206 "WI" TRUE FALSE "no" TRUE
"640" "cCStad4wX3ADPbz5AHCn9g" 1 -89.3160033 43.0841604 "WI" TRUE FALSE "no" FALSE
"642" "QfCHvy6v39xPH7CvCASlFg" 4 -89.321822 43.0834895 "WI" TRUE FALSE "no" FALSE
"643" "qodyGnpmj1zEfi7nJ534BA" 4 -89.32527 43.0569909 "WI" TRUE FALSE "no" TRUE
"645" "JD1uVun5FEF_Ih2PnHCbuA" 3 -89.31379 43.084321 "WI" TRUE FALSE "no" FALSE
"649" "jGU7WGOM2qUHofLKZAFAIg" 2.5 -89.3238721 43.047024 "WI" TRUE FALSE "free" TRUE
"650" "FiP9q_YD5vgxu_Sflo5oZw" 3.5 -89.3075439 43.083712 "WI" TRUE FALSE "free" TRUE
"651" "FIR1SRvSAMNTO3VvNaJn2g" 3.5 -89.302571 43.043925 "WI" TRUE FALSE "no" FALSE
"656" "Xia0Lo492MDWbCd48scnYA" 1.5 -89.424785 43.072769 "WI" TRUE FALSE "no" FALSE
"657" "27q7XsLrKPNwr8i5RcCOvQ" 4 -88.192572 40.104934 "IL" TRUE FALSE "free" FALSE
"658" "0kRBRm5xOWclzemsLl9iQA" 4 -88.197784 40.128807 "IL" TRUE FALSE "no" TRUE
"659" "Gf9HbiraKNZpxbxwScHBVw" 3.5 -88.1625332782138 40.1336703544176 "IL" TRUE FALSE "no" TRUE
"661" "vubRS4bmJ_8yXpn-67wNZA" 4 -88.1907354 40.0961768 "IL" TRUE FALSE "no" FALSE
"667" "SQASst3NU4tA-t4cmWLILA" 3 -88.2289779 40.110243 "IL" TRUE FALSE "no" FALSE
"671" "rE8048_DAh3Z8Tep466wrA" 3.5 -88.233218 40.110113 "IL" TRUE FALSE "no" FALSE
"675" "UrxAu3jjRM_u6iQXDPzkSQ" 4 -88.229304 40.110085 "IL" TRUE FALSE "no" TRUE
"678" "1tK0k-vRgGFC3oSZNUJ58Q" 3.5 -88.233544 40.110474 "IL" TRUE FALSE "no" FALSE
"681" "u06X5C_pIAVuOXOznIcPYw" 3.5 -88.230005 40.108116 "IL" TRUE FALSE "no" TRUE
"683" "K5PfWwW61Ajommy9xvXdAw" 3 -88.2435628 40.107869 "IL" TRUE TRUE "free" TRUE
"687" "SoyigEmlt4JYwnOqR_cqUw" 3.5 -88.2451275 40.0960885 "IL" FALSE TRUE "no" FALSE
"689" "vBg5V39Vf4eTx1JVgl_5Pg" 3 -88.2442422 40.0984473 "IL" TRUE FALSE "free" FALSE
"693" "2UAbUSTMsR9G26A8AYO3dA" 4 -88.2427068 40.1169853 "IL" TRUE FALSE "no" FALSE
"694" "MVH3JOKpQvMTP4jxwBUhkA" 4 -88.2301879674196 40.1103799066466 "IL" TRUE FALSE "free" FALSE
"699" "U8fJ4fEhoFGqxYLK_VNoEQ" 3.5 -88.2290436699986 40.1111735242579 "IL" TRUE FALSE "no" FALSE
"701" "05FJCAvUFOAk8B_nIOqt7A" 3 -88.2311483 40.1106195 "IL" TRUE FALSE "no" FALSE
"703" "M5E7DW8rqI4v37HhD2pzGQ" 4 -88.2450068 40.1180841 "IL" TRUE TRUE "no" FALSE
"706" "MSMdhoUraQ0DLLwmLbM28A" 3.5 -88.24573 40.097774 "IL" TRUE TRUE "free" TRUE
"708" "ljsTa0MiQyVfKrgq2FOKdg" 2.5 -88.2453842163086 40.0974349975586 "IL" TRUE FALSE "free" FALSE
"712" "0lFRJ0q1PU_R4YaLNRWnpA" 3 -88.244967 40.118535 "IL" TRUE TRUE "no" TRUE
"716" "1T2rnvl67Gk9Uc0gzsCKQA" 3 -88.2317829 40.109713 "IL" FALSE FALSE "no" FALSE
"717" "dXLRevtIEnAvjUhPM_zTEg" 2 -88.2296889 40.110041 "IL" TRUE FALSE "no" FALSE
"718" "Kck9wE9Z1S_xxzglh1Qdwg" 3.5 -88.2439804077148 40.1004447937012 "IL" TRUE TRUE "free" FALSE
"719" "pPWre8lbVAssER6CN0uWMw" 4 -88.242292 40.116597 "IL" TRUE FALSE "free" FALSE
"721" "h9xdY1NO4GnNijNChTy-8A" 4 -88.242601924633 40.116906980618 "IL" FALSE TRUE "no" FALSE
"722" "AB5RgQ0ZnMThdqgFS3cPuw" 3.5 -88.2426687 40.1171251 "IL" FALSE TRUE "no" FALSE
"723" "-1oj6-fkP-iO6OyW8QBqPg" 3.5 -88.229192 40.1113 "IL" TRUE FALSE "no" FALSE
"727" "x5Mv61CnZLohZWxfCVCPTQ" 3 -112.0734183 33.4795416 "AZ" TRUE TRUE "no" FALSE
"729" "EmzaQR5hQlF0WIl24NxAZA" 2.5 -112.0717019 33.4483992 "AZ" FALSE TRUE "no" FALSE
"730" "KPoTixdjoJxSqRSEApSAGg" 4 -112.07352364174 33.477933965703 "AZ" TRUE TRUE "no" TRUE
"731" "e5kc0CQ4R-PCCDgb274gSg" 3.5 -112.0691194 33.4526031 "AZ" TRUE TRUE "no" TRUE
"736" "45puCRQ6Vh_IIAy7kkfFDQ" 3.5 -112.0712574 33.4484654 "AZ" TRUE TRUE "no" TRUE
"738" "P7wKlbSRsoRrfH3DFOY08A" 3 -112.0740016 33.4756064 "AZ" TRUE FALSE "no" FALSE
"739" "BESmH-lmMm34_EefL8X9fQ" 4 -112.073929 33.429424 "AZ" TRUE FALSE "no" TRUE
"740" "D09yG6Z3gcsh24Qn7Y4gYA" 3 -112.0657286 33.4657117 "AZ" TRUE FALSE "free" TRUE
"741" "kaIue7GRCmkPzDeHDBTttQ" 4 -112.073568999767 33.4640982988196 "AZ" TRUE FALSE "no" TRUE
"742" "j8nyAaN_w5t6wYv-ni23sg" 3 -112.070061 33.443864 "AZ" TRUE FALSE "free" TRUE
"745" "Y293fHh5SZ0_9BZm4M6BCg" 3 -112.0722653 33.4492272 "AZ" TRUE TRUE "free" FALSE
"746" "IceZ4BtTz76eppjNWm-c6A" 3.5 -112.086757 33.4549264 "AZ" TRUE TRUE "free" TRUE
"747" "QsvRjgQacMMFf8dit7qqDw" 3.5 -112.0736473 33.4392182 "AZ" TRUE TRUE "no" TRUE
"749" "-lOSaCuBRAvX5JBifx-EMw" 3 -112.0693177 33.4527955 "AZ" TRUE TRUE "no" TRUE
"751" "qsWxbgQwuomXvMseg23DGg" 2.5 -112.0691194 33.4526031 "AZ" TRUE FALSE "free" FALSE
"752" "DlCtdbceo4YNSI53cCL2lg" 3 -112.074153 33.46425 "AZ" TRUE TRUE "no" TRUE
"753" "kR5i58Pcse1FD9tk-yYLlA" 3.5 -112.066333 33.450875 "AZ" TRUE FALSE "free" TRUE
"754" "2I666dqzs1XB6xigIKa9bA" 3 -112.07480205159 33.4484248169655 "AZ" TRUE TRUE "free" TRUE
"756" "9BH18avE46LlHMvJn67MaA" 4 -112.0740511 33.4499524 "AZ" TRUE FALSE "free" TRUE
"757" "trAvQPp7gps0Btk-2AmLpw" 3.5 -112.081565 33.465499 "AZ" TRUE FALSE "free" TRUE
"760" "gkv2XvXpFgiq4Bb2XK7YmQ" 3 -112.07107588649 33.446885057319 "AZ" TRUE TRUE "free" TRUE
"761" "If2DUhmWIvlu2JFc_rR-Bw" 3.5 -112.074127 33.448333 "AZ" TRUE FALSE "no" TRUE
"762" "xH5axHFadmc7Veutt376TA" 1.5 -112.0654701 33.4655868 "AZ" TRUE FALSE "free" FALSE
"764" "sInUSy63Oh455uWs9p9OqQ" 4 -112.074398 33.477111 "AZ" TRUE FALSE "no" FALSE
"766" "wki-Qlp3OWgH0XtZ-Jz_WQ" 4 -112.072706876078 33.4483756751795 "AZ" TRUE FALSE "free" TRUE
"767" "OoHWabV-ym7_HWlHeXTsVA" 3.5 -112.074206 33.479508 "AZ" TRUE FALSE "no" FALSE
"769" "QAe9UHKsxPdXQovBpaznMQ" 2.5 -112.0736968 33.476644 "AZ" TRUE FALSE "paid" TRUE
"770" "q1nDSpmV-FdTBNj6UuZvTg" 3 -112.0742162 33.4796505 "AZ" TRUE FALSE "no" TRUE
"771" "muCl5p-9ut1sY0aKeUeRhw" 3.5 -112.074725 33.463172 "AZ" TRUE TRUE "no" TRUE
"772" "oCA2OZcd_Jo_ggVmUx3WVw" 3.5 -112.07211772211 33.444801984944 "AZ" TRUE TRUE "free" FALSE
"775" "1-1VcGTL3GyCqUpXZLFTZA" 3.5 -112.06625 33.445956 "AZ" TRUE TRUE "free" TRUE
"776" "odhXwWaYZvD_icIN6f_DbA" 3.5 -112.0740241 33.4574932 "AZ" TRUE FALSE "no" TRUE
"779" "hWhVP-28LYP3llaMlAJ_JA" 4 -112.032374 33.466442 "AZ" TRUE TRUE "no" TRUE
"782" "apCfJVnRyaw6oVUBKujpUQ" 4 -112.055957 33.45107 "AZ" TRUE FALSE "free" TRUE
"783" "ykfTh6HI219NoMsWBxulxw" 3.5 -112.05026 33.466043 "AZ" TRUE FALSE "no" TRUE
"785" "tb24fvNJfHhyKEXkKn12Xw" 4.5 -112.0610433 33.4588282 "AZ" TRUE FALSE "no" FALSE
"786" "VXIkI9_EbDbYHeO9IzKjJg" 4.5 -112.0462108 33.4596905 "AZ" TRUE FALSE "no" TRUE
"787" "VKxn7zmp8nOYT-ZHFZTjgA" 4 -112.04693 33.470126 "AZ" TRUE TRUE "free" FALSE
"788" "rbiRLiFTG098z9JaK3Nshw" 4.5 -112.0506694 33.4659637 "AZ" TRUE TRUE "no" FALSE
"789" "cgNIBHS2mLdbTRiodAT6EQ" 4 -112.064755 33.459347 "AZ" TRUE FALSE "free" TRUE
"790" "SZvYxcvYYVRue9MXcEDjsA" 3 -112.065371 33.470783 "AZ" TRUE FALSE "no" FALSE
"791" "5-X03Zc0nN7U5eoe8uFUdw" 4 -112.0650649 33.4712477 "AZ" TRUE TRUE "free" TRUE
"792" "0De3TQ_uSOXwgduKL0va3w" 3.5 -112.063247 33.466215 "AZ" TRUE FALSE "no" FALSE
"793" "R6aazv8FB-6BeanY3ag8kw" 3.5 -112.0650914 33.473125 "AZ" TRUE FALSE "no" FALSE
"794" "Xo9Im4LmIhQrzJcO4R3ZbA" 4.5 -112.0520629 33.4579361 "AZ" TRUE FALSE "no" FALSE
"795" "YECRdaM6wN6eaGOYi5g8uA" 4.5 -112.033977 33.465674 "AZ" TRUE FALSE "no" TRUE
"797" "Cp6JGY5YIRncTV_My9nf9g" 4.5 -112.0472907 33.4575804 "AZ" TRUE TRUE "free" FALSE
"799" "ITyAEjIw9ekv0wXpGHQF1Q" 3.5 -111.9725723 33.4657569 "AZ" TRUE FALSE "free" TRUE
"800" "q2SZa5g85758iW1L9sSL1g" 4 -112.029768 33.466736 "AZ" TRUE FALSE "no" FALSE
"801" "po5FyERB4lUZNnBIwnhFlg" 3 -111.973718 33.4661343 "AZ" TRUE FALSE "no" FALSE
"803" "_RBUU1y4yJrK0SPAd8z0-w" 3.5 -111.9718284 33.4657562 "AZ" TRUE TRUE "no" TRUE
"804" "WyJuGTwFwoN0k8iX8FsqYw" 3.5 -112.029827 33.458744 "AZ" TRUE FALSE "no" FALSE
"805" "PEHJjxdw11TGFma9Zhz3ng" 3.5 -112.015464 33.466124 "AZ" TRUE TRUE "free" TRUE
"808" "xfk9eY8gmwn8qsbyd-W6lQ" 3 -111.973603 33.4514039 "AZ" TRUE FALSE "no" TRUE
"809" "_gXpjRIjb5fv5f5IVGXvsw" 3 -111.987753 33.466688 "AZ" TRUE FALSE "no" FALSE
"810" "11TvD4sCfA8GEqLDANpbSQ" 3.5 -111.9810186 33.4511467 "AZ" TRUE FALSE "no" FALSE
"812" "PsuvqWNmLBU8ABkch2d9vA" 3.5 -111.9878697 33.4552907 "AZ" TRUE TRUE "no" FALSE
"814" "4rcOm0NnQkBanyS5g7TSNg" 3.5 -112.011862 33.4656111 "AZ" TRUE FALSE "no" FALSE
"815" "s87D-mtAuJ8BluKgYYsXGw" 4 -112.0297946 33.4796892 "AZ" TRUE FALSE "no" TRUE
"816" "yQONzVpX-DEpGSuKMIov6A" 3.5 -111.987786 33.455418 "AZ" TRUE TRUE "free" TRUE
"818" "IgaruuknYwCr9afeDYQ_yw" 4 -111.986969 33.4729919 "AZ" TRUE FALSE "no" TRUE
"819" "Um5VnQXli9IwplV2rmgggg" 3 -111.9864838 33.478444 "AZ" TRUE FALSE "no" FALSE
"821" "rAb_wfdKKPPbcIysjYcW4A" 4 -112.021191 33.451004 "AZ" TRUE FALSE "no" TRUE
"822" "hzUOqxpcnYYBgLlrgvjQYQ" 2.5 -111.986469 33.476082 "AZ" TRUE FALSE "no" FALSE
"823" "5UBAWhxukaPrc_0DalT-3w" 3 -111.986944 33.476956 "AZ" TRUE FALSE "no" FALSE
"824" "jzPMl-NoB5F2fwoHX3hN8A" 3 -112.073346 33.492722 "AZ" TRUE TRUE "no" TRUE
"826" "JN2qXIuDXnV2d8WnSqd28A" 3.5 -112.0701304 33.5095515 "AZ" TRUE TRUE "free" TRUE
"827" "KIbFaBrZDX7rrYJInkv5Kg" 3.5 -112.069072 33.479778 "AZ" TRUE FALSE "no" FALSE
"828" "-AAig9FG0s8gYE4f8GfowQ" 4 -112.0743113 33.5006213 "AZ" TRUE TRUE "free" TRUE
"829" "SfrBXbRdNB_gqPkIgJyKCg" 4 -112.064401 33.463512 "AZ" TRUE FALSE "no" TRUE
"830" "7Jmri1RCl9Ksmpi5EoIOZQ" 4 -112.07333 33.484705 "AZ" TRUE FALSE "free" TRUE
"831" "3xEB9FyFXolq1b_Qn_BFtg" 3.5 -112.0739754 33.4977417 "AZ" TRUE TRUE "free" FALSE
"832" "SkNUbFJiJtbZjY-S_S0u7g" 3.5 -112.071961359533 33.5096052184218 "AZ" TRUE FALSE "free" FALSE
"834" "g4Eit1EeeEGhTVik6AWYsA" 1.5 -112.0689504 33.4945855 "AZ" TRUE FALSE "no" FALSE
"835" "cIwMq5KNq0ASQzoTP1dE9Q" 4 -112.073318521973 33.5107343896285 "AZ" TRUE FALSE "free" TRUE
"837" "cjUmPLRT43wN9Z87A9BOpg" 3 -112.073327446624 33.5095681227152 "AZ" TRUE FALSE "free" TRUE
"838" "UWrB5H3G-hhiHMy3iKV2ew" 4.5 -112.0741357 33.5102286 "AZ" TRUE FALSE "no" TRUE
"839" "-3WVw1TNQbPBzaKCaQQ1AQ" 4 -112.0690737 33.4859173 "AZ" TRUE TRUE "no" TRUE
"840" "wTiQXYB9fE9rcSZDsZgbtQ" 3.5 -112.071740126281 33.509666657083 "AZ" TRUE FALSE "no" TRUE
"841" "L19_1cG2ALVjdBQ456h26A" 3 -112.074398 33.4940659 "AZ" TRUE FALSE "no" FALSE
"842" "zZmhEpiVpRfFQid87-pcOQ" 3.5 -112.0741307 33.510392 "AZ" TRUE FALSE "no" FALSE
"847" "DeAnVirgOxQnI36V1W158A" 4 -112.0491027 33.4803943 "AZ" TRUE FALSE "no" TRUE
"848" "ML1RJdeZ7bbfMrHvJ7m99A" 4 -112.0601964 33.5094801 "AZ" TRUE FALSE "no" TRUE
"849" "nrb_PRgJB-ZOVLD07fikJQ" 3 -112.064643 33.530652 "AZ" TRUE FALSE "no" FALSE
"850" "-S7aL8dVIiXjCdbTZVn8uA" 3 -112.0651937 33.513796 "AZ" TRUE FALSE "free" TRUE
"852" "AkOruz5CrCxUmXe1p_WoRg" 4 -112.0610062 33.5098142 "AZ" TRUE TRUE "no" TRUE
"853" "kIvIqHvvFOc6aCutFYIvNg" 2.5 -112.049638 33.523756 "AZ" TRUE FALSE "no" FALSE
"854" "3CSaqRNvYg7ZdN2zwxwzVw" 4 -112.064704 33.529845 "AZ" TRUE TRUE "no" TRUE
"858" "VlG9qxAc4d0em2djaU__xw" 3 -112.0648679 33.5290164 "AZ" TRUE TRUE "no" TRUE
"860" "W8WyVVxinyRjzP8gJa7ILg" 3 -112.0608177 33.5093372 "AZ" TRUE FALSE "no" FALSE
"861" "PxeX1M8WtyPxX1MuuGIh-g" 3.5 -112.0641262 33.5184314 "AZ" TRUE TRUE "free" TRUE
"862" "auorqdHiATGZHVd-sd79ZQ" 4 -112.065353393555 33.5124076744064 "AZ" TRUE TRUE "free" TRUE
"865" "FKHv7FkblONv9qqBndJUrg" 3 -112.0652288 33.5095496 "AZ" TRUE FALSE "free" FALSE
"869" "lHKS896yFkmAuWyFnbNP3A" 4.5 -112.0650347 33.5076398 "AZ" TRUE FALSE "no" TRUE
"872" "0K35eGvzVRZEirNo5v_WfA" 3.5 -112.0471421 33.5113051 "AZ" TRUE TRUE "no" TRUE
"876" "HNusESyB6lEgrf5IUwUr_g" 3.5 -112.0462319 33.5092104 "AZ" TRUE FALSE "free" FALSE
"878" "18TUn9oiW0k0yB6lheiOvw" 4 -112.04698 33.523984 "AZ" TRUE FALSE "no" FALSE
"879" "ntJAKLAq0cXzzdFgPoo0Iw" 4 -112.0475385 33.5078595 "AZ" TRUE FALSE "free" FALSE
"881" "c0RSs2KYK5Y-ZlSrNq9LyA" 3.5 -112.0474809 33.5369963 "AZ" TRUE TRUE "no" FALSE
"882" "Tk2dSL0TwQeI_zNJmb442A" 3.5 -112.0473119 33.4949943 "AZ" TRUE FALSE "no" TRUE
"883" "GpK9MeUjEd7rwhejG2ykww" 3.5 -112.0479841 33.513505 "AZ" TRUE FALSE "no" FALSE
"884" "74NT13vpDleoNrkxQdEpsQ" 3 -112.04624 33.5087649 "AZ" TRUE FALSE "free" FALSE
"885" "KLaxBc83JnxyGf7GP7enYA" 3.5 -112.0394971 33.5098669 "AZ" TRUE TRUE "no" TRUE
"888" "gQjTs4BDNYSu9oJhkEsssw" 3.5 -112.043847 33.508732 "AZ" TRUE TRUE "free" FALSE
"889" "ib-y5nsfn3unE0lLY1vfAw" 3.5 -112.042514 33.509702 "AZ" TRUE TRUE "no" TRUE
"890" "Pfb6VOIiroqDWOebfgWGPQ" 4 -112.0475118 33.52265 "AZ" TRUE TRUE "no" TRUE
"891" "HIiVx2mseVWKtx8TKfWC_A" 4 -112.0467405 33.5092185 "AZ" TRUE FALSE "free" TRUE
"892" "jSEcE8AY-mzGq9EOiyrtng" 4.5 -112.0479816 33.5318417 "AZ" TRUE FALSE "no" TRUE
